InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV105353,12/1/2026 0:30,S002,SH0033,Shoes,9,75.46,18.45,53.06,New,Cash
INV100769,12/1/2026 0:50,S019,SH0022,Shoes,5,176.44,17.01,101.54,Returning,Cash
INV107468,12/1/2026 1:08,S011,A0052,Accessories,5,37.59,8.2,18.84,New,Card
INV100089,12/1/2026 1:50,S008,C0017,Clothing,6,98.7,19.66,55.43,Returning,Cash
INV102653,12/1/2026 2:00,S009,SH0034,Shoes,9,192.12,24.43,111.27,Returning,Digital
INV101505,12/1/2026 4:02,S005,C0007,Clothing,5,47.7,10.48,34.07,New,Digital
INV106701,12/1/2026 5:14,S003,C0080,Clothing,3,43.59,5.55,22.39,Returning,Card
INV101616,12/1/2026 8:18,S011,C0078,Clothing,9,36.67,26.9,25.38,New,Cash
INV105615,12/1/2026 9:49,S013,C0014,Clothing,4,90.29,21.51,50.06,New,Cash
INV107086,12/1/2026 11:04,S017,A0033,Accessories,5,51.48,16.21,34.46,New,Card
INV106571,12/1/2026 11:57,S013,A0029,Accessories,5,16.8,26.75,9.62,Returning,Digital
INV109789,12/1/2026 12:15,S018,C0047,Clothing,3,57.29,26.52,38.07,Returning,Card
INV108442,12/1/2026 13:22,S006,C0012,Clothing,8,53.45,18.91,36.94,Returning,Card
INV106880,12/1/2026 15:07,S002,SH0014,Shoes,4,106.85,20.7,68.94,Returning,Cash
INV109976,12/1/2026 17:18,S001,A0005,Accessories,9,21.55,23.18,10.57,Returning,Cash
INV105148,12/1/2026 18:35,S007,SH0004,Shoes,6,121.18,27.13,87.91,New,Digital
INV109583,12/1/2026 19:52,S011,A0015,Accessories,10,26.26,13.4,15.4,Returning,Cash
INV102429,12/1/2026 20:00,S011,C0064,Clothing,7,78.74,24.55,53.91,Returning,Digital
INV104490,12/1/2026 20:27,S004,C0067,Clothing,4,31.53,6.43,19.32,Returning,Digital
INV103690,12/1/2026 21:06,S011,A0031,Accessories,10,15.14,22.43,10.75,Returning,Digital
INV106839,12/2/2026 2:27,S004,A0060,Accessories,3,65.39,8.83,31.31,New,Cash
INV109330,12/2/2026 4:41,S003,C0067,Clothing,6,68.15,5.13,34.46,Returning,Card
INV109196,12/2/2026 4:59,S013,C0045,Clothing,5,100.68,13.42,76.19,New,Card
INV108400,12/2/2026 6:55,S009,A0048,Accessories,4,78.88,27.75,57.49,Returning,Card
INV100891,12/2/2026 7:07,S008,C0024,Clothing,8,88.44,6.05,67.05,New,Digital
INV107661,12/2/2026 7:18,S016,SH0018,Shoes,3,101.98,29.63,79.66,Returning,Digital
INV108456,12/2/2026 9:43,S020,A0035,Accessories,4,30.41,6.75,19.22,Returning,Card
INV100827,12/2/2026 10:41,S012,C0061,Clothing,7,29.51,11.87,21.86,Returning,Cash
INV107593,12/2/2026 13:11,S009,C0035,Clothing,5,74.71,19.65,39.1,New,Digital
INV100299,12/2/2026 19:03,S013,C0084,Clothing,4,103.61,15.42,53.3,New,Digital
INV108986,12/2/2026 20:10,S008,C0063,Clothing,4,112.78,9.32,59.55,New,Card
INV100518,12/2/2026 21:20,S001,C0048,Clothing,7,64.84,8.04,51.39,Returning,Card
INV105825,12/2/2026 21:43,S016,C0054,Clothing,9,59.99,26.22,30.53,Returning,Digital
INV102872,12/2/2026 22:13,S013,C0035,Clothing,6,27.32,25.55,21.12,Returning,Digital
INV102326,12/2/2026 23:27,S010,A0052,Accessories,6,70.42,20.55,51.49,New,Digital
INV106822,12/3/2026 0:28,S005,A0042,Accessories,9,74.03,20.19,53.65,New,Card
INV109156,12/3/2026 2:37,S010,SH0027,Shoes,5,153.97,18.26,92.28,New,Card
INV100711,12/3/2026 3:27,S008,C0021,Clothing,9,112.9,24.16,67.51,Returning,Digital
INV107685,12/3/2026 4:03,S007,A0020,Accessories,10,30.64,11.58,16.6,Returning,Card
INV109428,12/3/2026 4:26,S011,A0015,Accessories,8,67.96,17.07,31.95,New,Digital
INV100633,12/3/2026 9:05,S007,SH0008,Shoes,7,172.88,26.96,132.69,Returning,Digital
INV103676,12/3/2026 10:46,S019,SH0027,Shoes,6,103.62,5.67,77.56,New,Card
INV108615,12/3/2026 10:52,S007,SH0015,Shoes,3,141.42,7.97,86.6,New,Card
INV107982,12/3/2026 14:20,S005,SH0017,Shoes,9,151.76,28.69,87.23,New,Cash
INV100636,12/3/2026 17:01,S012,SH0029,Shoes,9,147.56,25.69,96.78,Returning,Cash
INV105639,12/3/2026 18:12,S011,C0071,Clothing,6,85.19,23.5,48.2,New,Digital
INV103215,12/3/2026 18:14,S005,A0060,Accessories,10,22.94,7.58,12.46,New,Digital
INV102521,12/3/2026 19:07,S007,SH0031,Shoes,3,86.49,7.8,55.9,New,Cash
INV105398,12/3/2026 20:34,S004,C0029,Clothing,8,43.23,13.42,26.74,New,Card
INV105445,12/3/2026 22:48,S007,C0054,Clothing,6,76.57,11.21,41.12,Returning,Card
INV107527,12/4/2026 0:07,S013,A0006,Accessories,8,76.27,27.35,32.78,Returning,Card
INV102624,12/4/2026 0:38,S009,C0075,Clothing,6,47.09,23.14,27.19,New,Card
INV104200,12/4/2026 2:29,S005,C0004,Clothing,6,88.68,25.82,59.71,New,Card
INV105449,12/4/2026 4:22,S009,C0051,Clothing,5,23.06,28.77,16.35,Returning,Cash
INV100425,12/4/2026 5:20,S010,C0094,Clothing,9,22.95,29.03,13.67,Returning,Digital
INV106213,12/4/2026 6:32,S008,A0050,Accessories,5,79.93,22.13,35.14,Returning,Cash
INV104571,12/4/2026 12:39,S005,C0041,Clothing,5,101.96,22.92,76.04,New,Cash
INV101160,12/4/2026 14:24,S015,A0016,Accessories,8,52.25,12.75,29.48,New,Digital
INV102658,12/4/2026 14:43,S019,C0081,Clothing,9,100.84,5.12,72.51,Returning,Digital
INV102790,12/4/2026 17:10,S006,SH0037,Shoes,6,70.52,29.26,46.85,Returning,Digital
INV108626,12/4/2026 17:47,S017,SH0032,Shoes,8,144.32,22.11,94.56,Returning,Digital
INV102776,12/4/2026 21:23,S010,A0036,Accessories,8,21.93,9.44,9.23,New,Cash
INV106563,12/4/2026 22:41,S003,C0092,Clothing,3,28.73,26.97,15.42,Returning,Card
INV104930,12/4/2026 23:28,S003,A0035,Accessories,7,25.73,16.79,12,New,Cash
INV101950,12/5/2026 0:06,S005,A0028,Accessories,5,72.5,8.22,34.22,Returning,Cash
INV101567,12/5/2026 1:54,S004,C0040,Clothing,9,65.75,10.2,36.49,New,Card
INV103907,12/5/2026 4:01,S013,C0007,Clothing,7,47.52,27.61,23.81,New,Card
INV107693,12/5/2026 6:28,S011,C0027,Clothing,5,54.94,23.46,41.96,Returning,Card
INV101366,12/5/2026 7:57,S010,A0042,Accessories,6,35.46,13.01,26.15,Returning,Card
INV107643,12/5/2026 12:26,S019,C0041,Clothing,10,20.15,5.06,14.83,New,Digital
INV103264,12/5/2026 13:41,S010,C0044,Clothing,4,24.31,6.51,15.19,New,Cash
INV108728,12/5/2026 14:36,S012,C0009,Clothing,6,115.18,12.18,61.43,Returning,Cash
INV109834,12/5/2026 14:59,S004,A0009,Accessories,6,26.82,15.54,17.72,New,Card
INV101133,12/5/2026 15:04,S012,C0018,Clothing,6,35.16,7.3,23.09,Returning,Card
INV104730,12/5/2026 19:09,S016,C0009,Clothing,7,43.44,13.03,27.51,Returning,Digital
INV106034,12/5/2026 22:14,S005,C0018,Clothing,7,72.57,19.45,40.7,Returning,Card
INV101224,12/6/2026 0:55,S005,C0033,Clothing,8,61.58,8.7,39.78,New,Digital
INV107207,12/6/2026 1:32,S010,A0046,Accessories,6,32.94,9.89,14.53,Returning,Cash
INV109070,12/6/2026 4:15,S007,SH0037,Shoes,6,94.32,24.31,74.27,New,Digital
INV106407,12/6/2026 5:39,S010,SH0013,Shoes,10,86.3,8.99,57.78,New,Card
INV104999,12/6/2026 7:09,S006,A0007,Accessories,8,15.01,22.76,9.45,Returning,Digital
INV103424,12/6/2026 9:29,S001,C0081,Clothing,9,88.74,8.47,54.01,Returning,Cash
INV106013,12/6/2026 9:56,S005,A0020,Accessories,10,74.38,29.26,54.48,Returning,Cash
INV108821,12/6/2026 13:26,S010,SH0008,Shoes,7,199.7,29.06,140.11,New,Digital
INV105666,12/6/2026 14:37,S017,A0040,Accessories,5,23.44,19.26,13.94,New,Card
INV107233,12/6/2026 17:06,S005,C0095,Clothing,9,118.93,6.14,81.61,Returning,Card
INV109277,12/6/2026 22:11,S010,C0056,Clothing,10,109.03,19.1,56.67,New,Cash
INV103760,12/7/2026 0:00,S010,C0072,Clothing,9,62.14,20.08,47.63,Returning,Card
INV102164,12/7/2026 0:02,S009,SH0038,Shoes,10,94.44,10.31,55.81,Returning,Digital
INV108603,12/7/2026 2:06,S012,C0050,Clothing,4,100.79,17.1,58.01,New,Digital
INV103257,12/7/2026 2:12,S009,A0023,Accessories,9,54.6,15.22,31.3,New,Digital
INV100883,12/7/2026 3:23,S001,C0005,Clothing,10,117.79,28.83,83.57,Returning,Cash
INV109903,12/7/2026 3:23,S012,A0017,Accessories,9,15.16,14.39,6.2,New,Card
INV107165,12/7/2026 3:36,S008,C0096,Clothing,9,42.64,17.74,32.5,Returning,Card
INV106823,12/7/2026 5:46,S001,C0014,Clothing,8,37.7,13.96,22.87,New,Digital
INV107120,12/7/2026 5:58,S019,SH0036,Shoes,9,185.5,24.02,135.12,Returning,Card
INV107161,12/7/2026 7:54,S018,C0023,Clothing,3,58.31,17.7,38.88,Returning,Cash
INV103519,12/7/2026 8:49,S017,A0044,Accessories,9,28.82,8.05,21.44,New,Card
INV108548,12/7/2026 9:20,S009,C0062,Clothing,9,25.16,8.88,18.22,New,Digital
INV106730,12/7/2026 11:39,S005,SH0019,Shoes,8,83.55,7.46,49.15,New,Cash
INV102566,12/7/2026 15:48,S007,SH0038,Shoes,8,197.35,26.01,112.2,Returning,Digital
INV109598,12/7/2026 16:01,S003,C0062,Clothing,9,58.65,27.76,34.85,Returning,Card
INV106250,12/7/2026 19:44,S019,C0035,Clothing,3,31.91,12.24,24.32,New,Cash
INV104894,12/7/2026 21:49,S001,SH0017,Shoes,9,149.72,11.89,95.49,Returning,Digital
INV104260,12/8/2026 0:39,S012,SH0035,Shoes,4,109.37,19.99,80.07,New,Card
INV108770,12/8/2026 2:43,S013,A0001,Accessories,10,76.52,22.62,43.17,New,Cash
INV100492,12/8/2026 2:51,S019,A0022,Accessories,9,66.81,13.11,49.69,New,Card
INV105663,12/8/2026 4:46,S003,C0068,Clothing,10,51.72,13.08,37.37,New,Cash
INV108387,12/8/2026 5:22,S015,C0013,Clothing,8,27.55,8.85,20.23,Returning,Card
INV106081,12/8/2026 6:54,S008,A0056,Accessories,7,11.34,26.6,6.82,New,Digital
INV102929,12/8/2026 8:40,S010,A0027,Accessories,4,37.84,28.43,15.74,Returning,Cash
INV108440,12/8/2026 10:31,S010,SH0025,Shoes,3,173.56,18.38,97.92,Returning,Cash
INV104964,12/8/2026 14:09,S007,C0092,Clothing,10,90.29,7.49,51.26,Returning,Digital
INV109528,12/8/2026 14:11,S004,A0041,Accessories,5,13.7,28.56,6.82,New,Digital
INV108162,12/8/2026 15:18,S020,C0023,Clothing,10,36.97,10.12,23.6,Returning,Cash
INV101619,12/8/2026 19:38,S014,A0017,Accessories,4,68.34,18.83,45.12,New,Cash
INV106363,12/9/2026 1:08,S013,SH0006,Shoes,6,109.31,10.31,76.11,New,Cash
INV107807,12/9/2026 1:25,S013,A0037,Accessories,10,25.35,19.92,17.5,Returning,Cash
INV101235,12/9/2026 2:22,S020,C0046,Clothing,7,37.64,23.13,27.93,New,Cash
INV100159,12/9/2026 4:06,S002,SH0038,Shoes,6,78.29,20.95,44.25,New,Card
INV105144,12/9/2026 4:10,S007,A0056,Accessories,6,74.54,23.81,36.58,New,Card
INV109218,12/9/2026 9:31,S001,A0006,Accessories,5,65.18,18.27,26.5,New,Cash
INV101953,12/9/2026 10:53,S013,A0044,Accessories,7,29.83,9.64,13.25,Returning,Card
INV104798,12/9/2026 14:48,S004,SH0011,Shoes,9,133.67,24.39,107.72,Returning,Card
INV107281,12/9/2026 15:40,S007,SH0010,Shoes,10,53.84,21.88,44.16,New,Card
INV104720,12/9/2026 15:46,S009,A0033,Accessories,3,44.5,19.22,18.5,Returning,Cash
INV104721,12/9/2026 16:15,S017,SH0023,Shoes,9,104.79,25.15,59.02,Returning,Digital
INV100052,12/9/2026 17:00,S016,C0011,Clothing,6,44.14,22.27,27.45,Returning,Cash
INV100758,12/9/2026 17:22,S014,A0029,Accessories,9,54.09,6.69,23.86,New,Cash
INV100050,12/9/2026 19:51,S008,SH0031,Shoes,7,114.38,13.06,91.24,New,Card
INV104526,12/9/2026 21:17,S017,SH0019,Shoes,7,84.55,18.4,66.52,Returning,Digital
INV106159,12/9/2026 21:38,S002,SH0038,Shoes,4,110.85,14.46,90.58,Returning,Card
INV109547,12/10/2026 1:27,S015,SH0034,Shoes,3,181.54,5.6,118.68,Returning,Digital
INV107819,12/10/2026 4:37,S008,C0066,Clothing,4,50.73,8.56,31.15,New,Digital
INV105050,12/10/2026 5:46,S007,SH0003,Shoes,8,146.44,5.06,105.19,New,Cash
INV107395,12/10/2026 8:40,S016,SH0039,Shoes,8,188.62,18.56,149.67,Returning,Digital
INV106221,12/10/2026 10:06,S015,C0019,Clothing,3,66.71,29.12,46.39,Returning,Card
INV107129,12/10/2026 10:34,S003,SH0013,Shoes,8,126.14,26.72,101,Returning,Digital
INV105864,12/10/2026 12:43,S006,A0017,Accessories,7,15.16,29.88,6.43,New,Digital
INV100820,12/10/2026 14:47,S007,A0028,Accessories,6,45.89,11.25,24.78,Returning,Card
INV100781,12/10/2026 15:26,S002,A0029,Accessories,7,64.7,7.78,41.62,New,Digital
INV100624,12/10/2026 17:41,S017,SH0036,Shoes,3,53.62,28.93,44.86,New,Card
INV104546,12/10/2026 18:36,S017,SH0010,Shoes,9,166.93,26.91,133.19,New,Cash
INV103615,12/10/2026 19:03,S015,A0051,Accessories,5,30.37,16.45,17.11,New,Card
INV109383,12/10/2026 20:24,S009,SH0010,Shoes,9,197.45,29.18,134.9,Returning,Digital
INV100638,12/10/2026 22:14,S013,A0024,Accessories,6,12.58,5.18,7.2,New,Card
INV108071,12/10/2026 22:24,S009,C0047,Clothing,9,48.74,10.74,33.85,New,Card
INV104407,12/11/2026 0:06,S010,C0081,Clothing,8,74.17,22.87,42.53,New,Digital
INV107847,12/11/2026 0:09,S006,C0042,Clothing,7,38.5,8.92,23.18,Returning,Digital
INV105931,12/11/2026 4:47,S006,A0040,Accessories,9,33.4,6.49,24.32,Returning,Cash
INV102436,12/11/2026 9:00,S011,C0053,Clothing,5,78.16,28.85,53.24,New,Digital
INV102873,12/11/2026 13:46,S015,SH0018,Shoes,10,138.65,26.64,104.53,New,Digital
INV102016,12/11/2026 15:35,S008,A0043,Accessories,3,15.19,8.9,9.91,New,Digital
INV102994,12/11/2026 15:56,S020,C0089,Clothing,6,74.34,21.89,38.71,Returning,Card
INV102857,12/11/2026 18:26,S020,C0017,Clothing,8,43.46,25.27,22.71,Returning,Card
INV102884,12/11/2026 20:08,S012,A0020,Accessories,5,33.07,6.77,16.94,New,Card
INV106418,12/11/2026 20:31,S008,C0042,Clothing,7,70.65,7.74,42.37,New,Digital
INV104547,12/11/2026 23:11,S007,A0019,Accessories,3,76.85,12.85,50.49,Returning,Cash
INV101466,12/11/2026 23:56,S009,A0001,Accessories,5,14.09,9.02,8.03,Returning,Cash
INV103235,12/12/2026 1:02,S016,A0022,Accessories,5,48.64,8.25,20.03,New,Card
INV103152,12/12/2026 1:19,S012,SH0037,Shoes,4,148.07,14.95,99.03,New,Digital
INV104182,12/12/2026 1:34,S003,A0010,Accessories,9,79.83,9.63,36.24,New,Card
INV101070,12/12/2026 2:11,S005,SH0040,Shoes,8,119.71,7.42,85.06,Returning,Digital
INV108775,12/12/2026 3:45,S001,A0023,Accessories,8,76.88,16.83,41.18,New,Cash
INV106911,12/12/2026 3:54,S011,SH0008,Shoes,3,182.17,13.33,110.4,New,Card
INV105018,12/12/2026 6:28,S015,C0016,Clothing,8,105.73,9.98,75.84,New,Card
INV104233,12/12/2026 10:34,S015,C0070,Clothing,3,68.63,28.89,38.69,New,Digital
INV100365,12/12/2026 11:52,S009,C0078,Clothing,9,116.31,19.37,74.02,New,Card
INV102483,12/12/2026 13:07,S008,C0047,Clothing,5,60.96,22.63,45.17,New,Card
INV106804,12/12/2026 13:15,S011,C0003,Clothing,10,86.4,9.77,61.02,Returning,Cash
INV107779,12/12/2026 13:44,S003,A0060,Accessories,7,39.64,17.24,23.82,New,Digital
INV100854,12/12/2026 14:22,S014,A0027,Accessories,3,77.3,28.94,43.4,New,Cash
INV106895,12/12/2026 18:57,S019,A0031,Accessories,4,64.39,10.8,33.62,New,Digital
INV107323,12/12/2026 23:35,S001,A0040,Accessories,7,43.8,24.39,27.16,New,Card
INV103870,12/13/2026 2:31,S004,C0001,Clothing,8,23.72,12.61,13.83,New,Digital
INV101513,12/13/2026 5:29,S005,C0022,Clothing,4,58.53,7.21,36.88,Returning,Cash
INV104272,12/13/2026 7:50,S005,A0005,Accessories,9,72.23,12.58,33.23,Returning,Digital
INV105881,12/13/2026 8:42,S013,SH0022,Shoes,8,143.56,14.39,91.21,New,Digital
INV106169,12/13/2026 11:08,S012,C0059,Clothing,9,69.84,6.21,52.42,Returning,Cash
INV106178,12/13/2026 11:16,S020,C0030,Clothing,9,86.86,17.49,58.07,New,Card
INV109672,12/13/2026 14:09,S007,C0062,Clothing,7,46.23,26.97,33.51,New,Card
INV101449,12/13/2026 14:27,S004,C0006,Clothing,10,111,22.87,72.41,New,Digital
INV102270,12/13/2026 17:03,S006,A0007,Accessories,6,45.07,6.12,30.87,Returning,Card
INV105406,12/13/2026 19:04,S011,C0085,Clothing,4,75.81,29.52,46.55,New,Digital
INV101059,12/13/2026 20:36,S009,A0048,Accessories,8,28.3,25.09,19.21,Returning,Card
INV100399,12/13/2026 23:11,S003,C0080,Clothing,6,105.68,13.02,77.44,Returning,Cash
INV100579,12/14/2026 4:16,S014,A0003,Accessories,7,78.5,23.7,45.12,Returning,Card
INV102402,12/14/2026 4:22,S018,SH0030,Shoes,5,178.06,14.12,103.49,Returning,Digital
INV105137,12/14/2026 10:12,S018,A0050,Accessories,4,17.9,18.84,9.39,Returning,Digital
INV103043,12/14/2026 12:54,S008,A0015,Accessories,6,41,21.17,29.95,Returning,Card
INV105010,12/14/2026 13:31,S018,SH0035,Shoes,5,92.78,5.58,71.39,Returning,Cash
INV100675,12/14/2026 14:24,S006,SH0012,Shoes,3,151.76,10.99,87.82,Returning,Digital
INV100574,12/14/2026 14:52,S016,A0008,Accessories,7,25.71,12.2,12.11,Returning,Cash
INV101493,12/14/2026 16:16,S008,C0020,Clothing,9,108.64,14.81,58.12,New,Digital
INV103604,12/14/2026 18:25,S011,SH0004,Shoes,4,127.48,17.85,100,New,Card
INV101316,12/14/2026 19:25,S003,A0005,Accessories,9,79.89,17.6,35.22,New,Digital
INV101828,12/14/2026 20:20,S001,SH0025,Shoes,5,87.54,12.42,67.64,Returning,Digital
INV101980,12/14/2026 21:11,S011,C0053,Clothing,8,74.79,9.18,55.66,New,Digital
INV109381,12/14/2026 21:18,S017,C0078,Clothing,8,32.04,24.47,20.18,Returning,Digital
INV106429,12/14/2026 21:37,S019,A0037,Accessories,9,76.21,20.39,42.38,New,Cash
INV104156,12/14/2026 22:04,S019,SH0018,Shoes,5,165.85,23.88,138.08,Returning,Cash
INV105489,12/14/2026 22:53,S003,A0002,Accessories,7,57.81,20.57,26.71,Returning,Digital
INV101581,12/14/2026 23:39,S002,SH0005,Shoes,10,112.71,12.28,63.66,New,Digital
INV102632,12/15/2026 2:46,S007,C0008,Clothing,4,82.58,22.1,49.05,Returning,Digital
INV107806,12/15/2026 7:30,S014,A0012,Accessories,6,79.29,25.29,39.87,Returning,Digital
INV100673,12/15/2026 8:12,S019,C0058,Clothing,6,26.4,18.15,16.36,Returning,Card
INV105711,12/15/2026 11:21,S012,SH0026,Shoes,3,119.77,12.16,91.68,Returning,Cash
INV105733,12/15/2026 11:52,S015,SH0022,Shoes,8,65.24,19.02,51.01,New,Card
INV100687,12/15/2026 12:32,S020,SH0015,Shoes,3,120.55,10.82,91.79,New,Card
INV105173,12/15/2026 19:59,S005,C0089,Clothing,3,85.05,16.05,57.84,New,Cash
INV107170,12/15/2026 21:13,S015,C0084,Clothing,10,80.09,10.88,43,New,Card
INV106021,12/15/2026 21:25,S009,C0015,Clothing,9,72.83,20.33,48.56,New,Digital
INV107049,12/15/2026 23:28,S012,SH0008,Shoes,4,47.73,11.12,36.89,Returning,Card
INV101367,12/15/2026 23:47,S019,A0015,Accessories,6,21.31,28.55,11.46,Returning,Card
INV102503,12/16/2026 2:55,S002,A0010,Accessories,9,48.1,18.74,23.41,Returning,Digital
INV105745,12/16/2026 5:25,S005,A0010,Accessories,10,41.48,13.78,22.66,New,Card
INV102960,12/16/2026 7:23,S007,SH0032,Shoes,5,67.94,20.48,46.71,New,Digital
INV100192,12/16/2026 8:02,S011,C0088,Clothing,3,112.56,9.48,86.65,New,Cash
INV107247,12/16/2026 8:37,S002,C0057,Clothing,5,54.55,17.3,40.3,Returning,Card
INV103801,12/16/2026 9:12,S002,C0064,Clothing,3,20.1,16.45,10.68,New,Cash
INV100925,12/16/2026 12:18,S018,C0029,Clothing,10,116.69,12.11,77.98,New,Card
INV108095,12/16/2026 12:20,S012,A0024,Accessories,6,48.9,11.59,23.97,Returning,Digital
INV109116,12/16/2026 13:04,S013,SH0026,Shoes,3,169.74,29.44,122.41,New,Cash
INV104186,12/16/2026 15:12,S014,A0007,Accessories,4,46.97,20.35,23.29,Returning,Cash
INV109382,12/16/2026 15:19,S015,SH0021,Shoes,4,87.51,16.41,71.07,Returning,Digital
INV106301,12/16/2026 16:06,S010,C0038,Clothing,5,30.51,15.64,19.87,New,Cash
INV105659,12/16/2026 19:35,S020,C0011,Clothing,10,108.17,22.77,59.65,New,Cash
INV105418,12/16/2026 23:50,S006,SH0025,Shoes,10,75.76,10,42.37,New,Digital
INV109493,12/17/2026 0:33,S017,A0035,Accessories,9,29.28,5.58,20.2,Returning,Card
INV108369,12/17/2026 4:27,S004,C0006,Clothing,7,38.89,22.09,26.44,New,Cash
INV103951,12/17/2026 5:20,S005,C0063,Clothing,5,100.08,22.23,66.39,New,Card
INV109757,12/17/2026 8:06,S008,C0030,Clothing,9,49.62,21.5,32.86,New,Digital
INV106153,12/17/2026 10:02,S006,SH0002,Shoes,10,142.55,14.35,118,New,Cash
INV100834,12/17/2026 10:48,S008,SH0030,Shoes,4,144.85,27.85,116.51,Returning,Card
INV108466,12/17/2026 10:59,S008,A0023,Accessories,7,44.51,16.51,22.59,New,Digital
INV108053,12/17/2026 11:03,S015,C0022,Clothing,3,101.14,27.25,69.39,Returning,Card
INV106164,12/17/2026 11:11,S019,C0044,Clothing,8,62.76,22.35,39.17,New,Cash
INV109399,12/17/2026 11:45,S020,A0029,Accessories,3,20.67,6.78,8.54,New,Cash
INV105939,12/17/2026 12:51,S001,A0005,Accessories,10,74.95,26.82,47.29,Returning,Card
INV107550,12/17/2026 13:00,S001,A0042,Accessories,3,46.48,10.67,30.06,Returning,Digital
INV109967,12/17/2026 13:08,S010,C0039,Clothing,10,53.17,14.23,38.07,New,Digital
INV105649,12/17/2026 13:39,S001,SH0005,Shoes,3,128.78,27.02,87.57,Returning,Cash
INV100490,12/17/2026 14:43,S005,SH0010,Shoes,4,158.57,5.92,98.3,Returning,Digital
INV107660,12/17/2026 16:33,S010,A0026,Accessories,6,26.71,14.79,18.68,Returning,Digital
INV101191,12/17/2026 19:33,S006,C0005,Clothing,6,117.92,7.25,71.86,New,Digital
INV102207,12/17/2026 20:08,S014,SH0017,Shoes,9,61.44,18.39,47.43,New,Cash
INV106919,12/18/2026 1:46,S007,C0086,Clothing,3,34,13.55,24.43,New,Cash
INV106295,12/18/2026 2:38,S011,A0014,Accessories,7,57.95,20.38,27.08,New,Cash
INV106333,12/18/2026 3:07,S003,C0005,Clothing,3,53.54,27.51,34.69,New,Digital
INV109189,12/18/2026 6:01,S005,C0048,Clothing,10,49.56,5.1,28.06,Returning,Cash
INV102853,12/18/2026 6:04,S020,A0015,Accessories,8,12.12,6.29,8.28,New,Cash
INV104147,12/18/2026 8:12,S002,A0058,Accessories,4,18.54,17.99,12.43,New,Cash
INV106636,12/18/2026 10:29,S012,SH0023,Shoes,5,51.57,23,41.82,New,Card
INV109155,12/18/2026 10:30,S004,C0056,Clothing,9,35.05,6.72,18.02,New,Cash
INV101352,12/18/2026 11:25,S011,C0043,Clothing,9,75.74,15.4,58.61,Returning,Card
INV107198,12/18/2026 13:58,S019,SH0038,Shoes,7,150.09,16.03,126.89,Returning,Cash
INV107522,12/18/2026 13:59,S013,C0072,Clothing,4,93.93,17.62,64.29,New,Card
INV103753,12/18/2026 18:30,S007,A0056,Accessories,5,41.84,22.28,24.7,New,Cash
INV102907,12/18/2026 19:41,S007,A0033,Accessories,10,22.67,16.83,11.35,New,Cash
INV107656,12/18/2026 20:42,S007,C0074,Clothing,6,68.88,18.12,39.75,New,Digital
INV104345,12/19/2026 0:15,S008,A0050,Accessories,7,30.77,25.09,16.58,New,Cash
INV101276,12/19/2026 2:05,S020,C0062,Clothing,8,115.31,6.43,61.05,New,Digital
INV104640,12/19/2026 2:25,S020,A0045,Accessories,3,44.04,8.69,24,Returning,Cash
INV103116,12/19/2026 2:39,S018,A0002,Accessories,8,54.67,21.93,27.46,Returning,Card
INV108384,12/19/2026 4:25,S019,A0057,Accessories,5,52.14,17.27,39.1,Returning,Cash
INV108473,12/19/2026 5:19,S018,C0084,Clothing,8,67.6,21.83,44.74,Returning,Digital
INV104532,12/19/2026 6:35,S007,C0067,Clothing,4,113.48,17.75,75.96,Returning,Cash
INV108028,12/19/2026 7:07,S002,A0052,Accessories,3,27.97,6.88,15.88,New,Card
INV100592,12/19/2026 8:22,S006,SH0006,Shoes,10,162.98,9.49,90.43,Returning,Cash
INV104581,12/19/2026 9:50,S004,C0042,Clothing,10,63.68,14.5,45.81,New,Card
INV103894,12/19/2026 10:57,S019,C0016,Clothing,10,57.01,8.21,37.83,New,Cash
INV109339,12/19/2026 12:05,S016,A0035,Accessories,6,23.61,27.95,10.84,New,Cash
INV102471,12/19/2026 17:27,S019,C0034,Clothing,5,57.39,29.35,32.89,New,Cash
INV102902,12/19/2026 19:50,S020,C0018,Clothing,6,46.5,7.15,23.3,New,Card
INV107197,12/19/2026 21:52,S009,SH0006,Shoes,3,80.76,24.48,67.83,New,Card
